Date,bet_side,bet_odds,red_flag,won,market
2018-06-24,home,2.37,False,True,MLS
2018-06-30,home,2.3,False,False,MLS
2018-07-01,home,2.89,False,True,MLS
2018-07-01,home,2.59,False,True,MLS
2018-07-01,home,2.37,False,False,MLS
2018-07-15,home,2.92,False,False,MLS
2018-07-27,home,2.8,False,False,MLS
2018-07-29,home,2.21,False,True,MLS
2018-08-05,home,2.22,False,False,MLS
2018-08-05,away,2.87,False,True,MLS
2018-08-12,home,2.07,True,False,MLS
2018-08-13,home,2.07,False,True,MLS
2018-08-19,home,2.66,False,True,MLS
2018-08-19,away,2.88,False,False,MLS
2018-08-25,home,2.63,False,False,MLS
2018-08-30,home,3.0,False,True,MLS
2018-09-29,home,2.96,False,True,MLS
2018-09-30,home,2.28,False,False,MLS
2018-10-06,home,2.42,False,True,MLS
2018-10-28,home,2.94,False,False,MLS
2018-10-28,home,2.58,False,True,MLS
2019-03-02,home,2.2,True,False,MLS
2019-03-03,away,2.88,False,False,MLS
2019-03-09,home,2.31,False,True,MLS
2019-03-10,home,2.45,False,False,MLS
2019-03-17,home,2.62,True,True,MLS
2019-03-30,home,2.13,True,True,MLS
2019-03-30,home,2.4,False,False,MLS
2019-04-06,home,2.75,False,False,MLS
2019-04-06,home,2.09,True,False,MLS
2019-04-14,away,2.81,False,True,MLS
2019-04-14,home,1.92,False,True,MLS
2019-04-27,home,1.71,False,False,MLS
2019-04-27,home,2.5,False,False,MLS
2019-04-28,home,2.8,False,False,MLS
2019-05-04,home,1.96,True,True,MLS
2019-05-05,home,2.49,False,True,MLS
2019-05-09,home,1.89,False,False,MLS
2019-05-11,home,2.3,True,True,MLS
2019-05-11,home,2.04,True,False,MLS
2019-05-12,home,2.03,True,True,MLS
2019-05-12,home,1.93,False,True,MLS
2019-05-19,home,2.77,False,True,MLS
2019-05-25,away,2.85,False,False,MLS
2019-05-27,home,1.89,False,False,MLS
2019-05-30,home,1.52,False,True,MLS
2019-05-30,home,2.69,False,False,MLS
2019-06-01,home,2.8,False,False,MLS
2019-06-01,home,1.98,True,False,MLS
2019-06-01,home,1.7,False,True,MLS
2019-06-02,home,2.66,False,False,MLS
2019-06-02,home,1.94,True,False,MLS
2019-06-02,home,2.84,False,False,MLS
2019-06-23,home,2.88,False,False,MLS
2019-06-23,home,2.02,True,False,MLS
2019-06-27,home,2.04,True,True,MLS
2019-06-29,home,2.14,True,True,MLS
2019-06-30,home,2.1,False,True,MLS
2019-06-30,home,2.29,True,False,MLS
2019-06-30,home,1.93,False,True,MLS
2019-07-07,home,2.0,True,False,MLS
2019-07-07,home,2.33,True,True,MLS
2019-07-13,home,2.36,False,False,MLS
2019-07-13,home,2.14,True,False,MLS
2019-07-14,home,2.81,False,False,MLS
2019-07-14,home,2.43,False,True,MLS
2019-07-14,home,2.39,True,True,MLS
2019-07-18,home,1.68,False,True,MLS
2019-07-19,home,2.58,False,False,MLS
2019-07-21,home,2.01,True,False,MLS
2019-08-03,home,2.23,True,True,MLS
2019-08-04,home,2.85,False,False,MLS
2019-08-04,home,2.27,False,False,MLS
2019-08-05,home,2.63,False,False,MLS
2019-08-18,home,1.88,False,False,MLS
2019-08-18,home,2.12,True,True,MLS
2019-08-18,home,2.58,False,True,MLS
2019-08-23,home,1.8,False,True,MLS
2019-09-01,home,2.51,False,False,MLS
2019-09-01,away,2.87,False,False,MLS
2019-09-12,home,2.22,False,False,MLS
2019-09-12,home,2.47,True,True,MLS
2019-09-12,home,2.74,True,True,MLS
2019-09-14,home,1.94,True,True,MLS
2019-09-15,home,2.83,False,False,MLS
2019-09-15,home,2.58,False,True,MLS
2019-09-21,home,1.79,False,True,MLS
2019-09-22,home,1.89,False,True,MLS
2019-09-22,home,2.05,True,False,MLS
2019-09-22,home,2.02,True,True,MLS
2019-09-29,home,2.37,False,True,MLS
2019-09-29,home,2.66,True,False,MLS
2019-09-29,away,2.84,False,False,MLS
2019-10-06,home,2.4,False,True,MLS
2019-10-06,home,2.37,True,True,MLS
2019-10-06,home,1.85,False,True,MLS
2019-10-25,home,1.69,False,True,MLS
2019-10-31,home,1.83,False,False,MLS
2020-02-29,home,2.92,False,True,MLS
2020-03-01,home,1.59,False,True,MLS
2020-03-01,home,2.07,False,True,MLS
2020-03-07,home,2.36,False,True,MLS
2020-03-08,home,1.6,False,True,MLS
2020-07-09,home,2.75,False,True,MLS
2020-07-09,home,2.09,False,False,MLS
2020-07-10,home,2.92,False,False,MLS
2020-07-11,home,1.98,True,False,MLS
2020-07-12,home,2.53,False,False,MLS
2020-07-13,home,2.99,False,True,MLS
2020-07-14,home,2.67,False,False,MLS
2020-07-15,home,2.36,True,False,MLS
2020-07-15,home,2.19,True,True,MLS
2020-07-16,home,1.61,False,False,MLS
2020-07-18,home,2.67,False,False,MLS
2020-07-19,home,2.31,False,True,MLS
2020-07-20,home,2.73,False,False,MLS
2020-07-21,home,2.9,True,False,MLS
2020-07-21,home,2.04,True,False,MLS
2020-07-24,home,2.75,False,False,MLS
2020-07-26,home,2.85,False,True,MLS
2020-07-27,home,2.59,False,False,MLS
2020-07-29,home,1.8,False,False,MLS
2020-08-02,home,2.24,False,False,MLS
2020-08-06,home,2.65,False,False,MLS
2020-08-12,home,2.87,True,True,MLS
2020-08-21,home,2.69,False,True,MLS
2020-08-22,away,2.77,False,False,MLS
2020-08-22,home,2.64,False,False,MLS
2020-08-23,home,2.11,True,True,MLS
2020-08-23,home,2.77,False,True,MLS
2020-08-25,home,2.44,True,True,MLS
2020-08-26,home,1.79,False,True,MLS
2020-08-29,home,2.19,True,False,MLS
2020-08-30,home,2.05,True,True,MLS
2020-08-30,home,2.39,False,True,MLS
2020-08-30,home,2.14,True,True,MLS
2020-08-31,home,2.33,False,True,MLS
2020-09-03,home,2.29,True,False,MLS
2020-09-03,away,2.34,False,False,MLS
2020-09-03,home,2.63,False,False,MLS
2020-09-03,home,2.79,False,False,MLS
2020-09-06,home,2.41,False,False,MLS
2020-09-07,home,2.3,False,False,MLS
2020-09-07,home,2.45,False,False,MLS
2020-09-12,home,2.77,False,False,MLS
2020-09-13,home,1.43,False,True,MLS
2020-09-13,home,2.31,False,True,MLS
2020-09-13,home,2.39,False,True,MLS
2020-09-13,home,2.26,False,False,MLS
2020-09-14,home,2.87,False,False,MLS
2020-09-17,home,2.19,True,True,MLS
2020-09-20,home,1.74,False,False,MLS
2020-09-20,home,2.07,True,False,MLS
2020-09-24,home,2.76,True,True,MLS
2020-09-24,home,2.43,False,False,MLS
2020-09-24,away,2.38,False,False,MLS
2020-09-24,home,2.82,False,True,MLS
2020-09-27,home,1.55,False,True,MLS
2020-09-28,home,2.91,True,True,MLS
2020-09-28,home,2.49,False,True,MLS
2020-09-28,home,2.32,True,False,MLS
2020-10-04,home,2.72,False,False,MLS
2020-10-04,away,2.99,False,True,MLS
2020-10-04,home,1.89,False,True,MLS
2020-10-04,home,2.67,False,False,MLS
2020-10-08,home,2.41,True,False,MLS
2020-10-08,home,2.33,True,False,MLS
2020-10-08,home,1.76,False,True,MLS
2020-10-10,home,2.72,False,False,MLS
2020-10-12,home,2.16,True,True,MLS
2020-10-12,away,2.19,False,True,MLS
2020-10-19,home,2.39,True,False,MLS
2020-10-24,home,2.84,False,False,MLS
2020-10-28,home,2.58,True,True,MLS
2020-10-29,home,2.87,False,True,MLS
2020-10-29,home,2.19,False,True,MLS
2020-10-29,home,2.71,True,True,MLS
2020-11-02,home,1.88,False,True,MLS
2020-11-02,home,2.88,False,False,MLS
2020-11-02,home,2.64,True,True,MLS
2020-11-05,home,2.96,False,False,MLS
2020-11-05,home,2.69,True,False,MLS
2020-11-05,home,2.82,False,False,MLS
2020-11-08,home,2.18,False,False,MLS
2020-11-08,home,2.28,False,True,MLS
2020-11-23,home,2.48,False,True,MLS
2020-11-24,home,2.27,True,False,MLS
2020-11-30,home,2.26,False,False,MLS
2020-12-06,home,2.65,False,True,MLS
2021-04-18,home,2.23,False,False,MLS
2021-04-18,home,1.75,False,False,MLS
2021-04-25,home,2.04,True,False,MLS
2021-04-25,home,2.08,True,True,MLS
2021-05-01,home,2.13,False,True,MLS
2021-05-02,home,2.55,False,False,MLS
2021-05-13,away,2.73,False,True,MLS
2021-05-17,home,2.52,False,True,MLS
2021-05-22,home,1.99,True,False,MLS
2021-05-22,home,1.93,False,True,MLS
2021-05-22,home,2.37,False,True,MLS
2021-05-29,home,2.45,False,True,MLS
2021-06-20,away,2.57,False,True,MLS
2021-06-20,home,2.96,False,False,MLS
2021-06-20,home,2.39,False,True,MLS
2021-06-24,home,1.83,False,False,MLS
2021-06-24,home,2.84,False,False,MLS
2021-06-27,home,2.07,True,False,MLS
2021-07-03,home,2.71,False,False,MLS
2021-07-04,home,2.82,False,True,MLS
2021-07-04,home,1.97,True,False,MLS
2021-07-08,home,1.9,False,True,MLS
2021-07-18,home,2.0,True,True,MLS
2021-07-18,home,2.0,True,True,MLS
2021-07-18,home,2.42,False,False,MLS
2021-07-21,home,2.85,False,False,MLS
2021-07-22,home,2.3,False,False,MLS
2021-07-26,home,2.37,False,False,MLS
2021-08-05,home,2.29,False,False,MLS
2021-08-05,home,1.66,False,False,MLS
2021-08-05,home,1.85,False,False,MLS
2021-08-08,away,2.91,False,False,MLS
2021-08-08,away,2.99,False,False,MLS
2021-08-15,home,2.79,False,False,MLS
2021-08-15,home,2.64,False,False,MLS
2021-08-15,home,2.63,False,False,MLS
2021-08-19,home,2.51,False,True,MLS
2021-08-21,home,2.36,False,False,MLS
2021-08-27,home,1.8,False,True,MLS
2021-08-28,home,2.02,True,False,MLS
2021-09-04,home,2.76,False,True,MLS
2021-09-04,home,2.63,False,False,MLS
2021-09-04,home,2.37,True,True,MLS
2021-09-11,home,2.53,False,True,MLS
2021-09-12,home,2.29,False,False,MLS
2021-09-12,home,1.98,True,False,MLS
2021-09-15,home,2.1,True,False,MLS
2021-09-16,home,2.32,True,False,MLS
2021-09-18,home,2.11,False,True,MLS
2021-09-26,home,2.32,True,True,MLS
2021-09-26,away,2.67,False,False,MLS
2021-09-27,home,2.84,False,True,MLS
2021-09-30,home,1.85,False,True,MLS
2021-09-30,away,2.84,False,True,MLS
2021-10-03,away,2.19,False,True,MLS
2021-10-03,home,2.37,False,True,MLS
2021-10-03,home,1.83,False,True,MLS
2021-10-04,away,2.95,False,False,MLS
2021-10-04,home,2.2,True,True,MLS
2021-10-10,away,2.46,False,True,MLS
2021-10-10,home,1.84,False,True,MLS
2021-10-17,away,2.96,False,False,MLS
2021-10-17,home,2.73,False,True,MLS
2021-10-17,home,2.78,False,True,MLS
2021-10-21,away,2.63,False,True,MLS
2021-10-21,home,2.51,False,False,MLS
2021-10-23,home,2.64,False,False,MLS
2021-10-24,home,1.87,False,True,MLS
2021-10-24,home,2.8,True,False,MLS
2021-10-24,home,2.46,False,False,MLS
2021-10-28,home,2.56,False,True,MLS
2021-10-28,home,2.74,False,False,MLS
2021-10-28,home,2.09,False,True,MLS
2021-10-28,away,2.99,False,False,MLS
2021-11-03,home,1.71,False,False,MLS
2021-11-04,home,2.95,False,True,MLS
2021-11-07,home,2.7,False,False,MLS
2021-11-20,home,2.54,False,False,MLS
2021-12-11,home,2.81,False,False,MLS
2022-03-05,home,1.97,True,True,MLS
2022-03-06,home,2.84,False,False,MLS
2022-03-12,home,2.02,True,True,MLS
2022-03-13,home,2.3,False,False,MLS
2022-03-13,home,2.02,True,True,MLS
2022-03-26,home,2.32,True,True,MLS
2022-04-03,home,2.45,False,False,MLS
2022-04-03,home,2.4,False,False,MLS
2022-04-03,home,2.21,True,False,MLS
2022-04-16,home,1.7,False,False,MLS
2022-04-17,home,2.01,True,False,MLS
2022-04-17,home,2.68,False,False,MLS
2022-04-17,home,1.89,False,False,MLS
2022-04-23,home,2.15,False,True,MLS
2022-04-24,home,2.63,False,False,MLS
2022-04-30,home,2.38,False,False,MLS
2022-04-30,home,1.85,False,False,MLS
2022-04-30,home,2.52,False,True,MLS
2022-05-01,home,2.38,False,False,MLS
2022-05-01,home,2.54,False,False,MLS
2022-05-08,home,1.81,False,False,MLS
2022-05-15,home,2.46,False,False,MLS
2022-05-15,home,1.94,False,False,MLS
2022-05-15,home,2.35,True,True,MLS
2022-05-19,home,2.44,False,False,MLS
2022-05-19,away,2.73,False,True,MLS
2022-05-19,home,2.1,True,True,MLS
2022-05-19,home,2.67,False,True,MLS
2022-05-21,away,2.66,False,True,MLS
2022-05-29,home,2.77,False,True,MLS
2022-05-29,home,1.82,False,True,MLS
2022-05-29,home,2.52,False,False,MLS
2022-05-29,home,2.2,False,False,MLS
2022-06-12,home,1.91,False,False,MLS
2022-06-18,home,2.47,False,False,MLS
2022-06-19,home,2.18,False,False,MLS
2022-06-19,home,2.19,False,False,MLS
2022-06-19,home,1.55,False,False,MLS
2022-06-25,away,2.99,False,False,MLS
2022-06-30,away,2.35,True,False,MLS
2022-07-04,home,1.61,False,False,MLS
2022-07-09,home,1.83,False,True,MLS
2022-07-10,away,2.96,False,False,MLS
2022-07-10,away,2.55,False,False,MLS
2022-07-17,home,2.27,True,False,MLS
2022-07-17,home,2.31,False,False,MLS
2022-07-18,home,1.83,False,True,MLS
2022-07-18,home,2.47,False,False,MLS
2022-07-18,home,2.26,False,False,MLS
2022-07-24,away,2.89,True,False,MLS
2022-07-24,home,2.68,False,False,MLS
2022-07-31,away,2.94,False,False,MLS
2022-07-31,home,2.35,False,False,MLS
2022-07-31,home,2.22,False,True,MLS
2022-07-31,home,2.9,False,True,MLS
2022-08-07,away,2.74,False,False,MLS
2022-08-07,home,2.81,True,True,MLS
2022-08-07,home,2.15,False,False,MLS
2022-08-14,home,1.93,False,True,MLS
2022-08-14,away,2.77,False,False,MLS
2022-08-20,home,2.1,True,False,MLS
2022-08-21,home,2.09,True,True,MLS
2022-08-28,away,2.84,False,True,MLS
2022-08-29,home,2.12,True,False,MLS
2022-09-04,home,1.77,False,True,MLS
2022-09-08,home,1.69,False,False,MLS
2022-09-10,home,1.91,False,False,MLS
2022-09-11,home,1.82,False,True,MLS
2022-09-17,home,2.46,False,True,MLS
2022-09-18,home,2.38,True,False,MLS
2022-09-18,away,2.81,False,False,MLS
2022-09-18,home,2.15,True,False,MLS
2022-09-18,home,2.71,False,False,MLS
2022-09-18,home,2.37,False,False,MLS
2022-09-28,home,2.69,True,False,MLS
2022-10-01,home,2.6,False,True,MLS
2022-10-02,home,2.27,False,True,MLS
2022-10-02,home,1.87,False,True,MLS
2022-10-15,home,2.22,True,False,MLS
2022-10-18,home,1.83,False,True,MLS
2022-10-21,home,1.81,False,True,MLS
2023-02-26,home,2.65,False,True,MLS
2023-03-05,home,1.92,False,True,MLS
2023-03-05,home,2.67,False,False,MLS
2023-03-18,home,1.76,False,True,MLS
2023-03-19,home,2.69,False,False,MLS
2023-03-25,home,2.44,False,False,MLS
2023-03-25,home,2.95,False,True,MLS
2023-03-26,away,2.75,False,False,MLS
2023-03-26,home,2.5,False,False,MLS
2023-03-26,home,1.97,True,False,MLS
2023-04-09,home,2.09,False,False,MLS
2023-04-16,home,2.66,True,False,MLS
2023-04-16,home,2.17,False,False,MLS
2023-04-16,away,2.9,False,False,MLS
2023-04-16,home,2.44,False,True,MLS
2023-04-23,home,2.07,False,False,MLS
2023-04-23,home,1.66,False,True,MLS
2023-04-23,home,2.58,False,False,MLS
2023-04-30,home,2.23,True,False,MLS
2023-04-30,home,2.16,False,False,MLS
2023-05-07,home,2.38,False,True,MLS
2023-05-07,home,1.93,False,True,MLS
2023-05-14,home,2.16,False,True,MLS
2023-05-14,home,2.36,True,True,MLS
2023-05-18,home,1.81,False,False,MLS
2023-05-18,home,2.22,False,True,MLS
2023-05-21,home,2.08,True,True,MLS
2023-05-21,home,2.09,False,True,MLS
2023-05-21,home,1.63,False,True,MLS
2023-05-28,home,2.69,False,True,MLS
2023-05-28,home,2.3,False,False,MLS
2023-06-01,home,2.32,True,False,MLS
2023-06-03,home,2.24,False,False,MLS
2023-06-04,home,2.9,False,False,MLS
2023-06-11,home,1.97,True,True,MLS
2023-06-11,home,2.42,False,True,MLS
2023-06-12,home,2.43,False,True,MLS
2023-06-22,away,2.88,False,False,MLS
2023-06-25,home,2.56,False,True,MLS
2023-07-02,home,2.91,False,False,MLS
2023-07-02,home,2.2,True,True,MLS
2023-07-05,home,2.37,True,False,MLS
2023-07-06,home,2.04,True,False,MLS
2023-07-09,home,2.53,False,False,MLS
2023-07-09,home,2.68,False,False,MLS
2023-07-16,home,2.31,False,False,MLS
2023-07-16,home,2.19,False,True,MLS
2023-07-16,home,2.26,True,True,MLS
2023-07-16,home,2.49,False,False,MLS
2023-08-21,home,2.23,True,True,MLS
2023-08-27,away,2.83,False,True,MLS
2023-08-27,home,2.47,True,False,MLS
2023-09-02,home,1.93,False,False,MLS
2023-09-03,home,2.4,False,False,MLS
2023-09-03,home,2.19,True,False,MLS
2023-09-04,home,2.05,True,False,MLS
2023-09-10,home,2.99,False,True,MLS
2023-09-11,home,2.08,False,False,MLS
2023-09-17,home,1.9,False,False,MLS
2023-09-21,home,2.94,True,False,MLS
2023-09-21,away,2.95,False,False,MLS
2023-09-21,home,2.1,True,True,MLS
2023-09-21,away,2.69,False,False,MLS
2023-09-24,home,2.18,False,False,MLS
2023-09-24,home,2.23,False,True,MLS
2023-09-28,home,2.68,False,False,MLS
2023-10-01,away,2.8,False,False,MLS
2023-10-05,home,2.4,True,False,MLS
2023-10-05,home,2.59,False,False,MLS
2023-10-05,home,1.99,True,True,MLS
2023-10-05,home,2.23,True,True,MLS
2023-10-05,home,2.16,False,False,MLS
2023-10-08,home,1.97,True,False,MLS
2023-10-15,home,2.4,False,False,MLS
2023-10-21,home,2.56,False,False,MLS
2023-10-22,home,2.83,False,False,MLS
2023-10-22,home,2.12,True,False,MLS
2023-11-04,home,2.06,True,False,MLS
2023-11-06,away,2.69,False,True,MLS
2023-11-07,home,2.47,False,False,MLS
2023-11-08,home,2.08,False,False,MLS
2023-12-03,home,1.75,False,True,MLS
2024-02-25,home,1.82,False,False,MLS
2024-02-25,home,2.32,False,True,MLS
2024-02-25,home,2.13,False,False,MLS
2024-02-25,home,2.88,False,False,MLS
2024-03-03,home,2.75,False,False,MLS
2024-03-03,home,2.23,False,False,MLS
2024-03-03,home,2.41,False,False,MLS
2024-03-03,home,1.96,True,False,MLS
2024-03-10,home,2.5,False,False,MLS
2024-03-17,home,2.47,False,False,MLS
2024-03-17,home,2.11,True,True,MLS
2024-03-17,home,2.2,False,False,MLS
2024-03-23,home,2.06,True,False,MLS
2024-03-24,home,2.31,False,False,MLS
2024-03-24,home,1.92,False,False,MLS
2024-03-30,home,2.67,False,False,MLS
2024-04-07,home,2.34,False,False,MLS
2024-04-07,home,2.35,True,True,MLS
2024-04-07,home,1.78,False,True,MLS
2024-04-07,home,2.34,False,False,MLS
2024-04-14,home,2.77,False,True,MLS
2024-04-14,home,2.7,False,False,MLS
2024-04-14,home,2.22,False,False,MLS
2024-04-14,home,1.9,False,True,MLS
2024-04-21,home,2.89,False,False,MLS
2024-04-27,home,2.6,False,True,MLS
2024-04-28,home,2.76,True,False,MLS
2024-04-28,home,1.84,False,False,MLS
2024-04-28,home,2.82,False,True,MLS
2024-05-01,home,2.22,False,False,MLS
2024-05-05,away,2.93,False,False,MLS
2024-05-05,home,2.26,False,False,MLS
2024-05-12,home,2.15,True,False,MLS
2024-05-12,away,2.94,False,True,MLS
2024-05-12,home,2.35,False,False,MLS
2024-05-16,home,1.99,True,False,MLS
2024-05-16,home,2.53,False,True,MLS
2024-05-16,home,2.17,False,False,MLS
2024-05-16,home,2.23,False,True,MLS
2024-05-19,home,2.65,False,True,MLS
2024-05-26,home,2.95,False,False,MLS
2024-05-26,home,2.54,False,False,MLS
2024-05-26,home,2.92,False,False,MLS
2024-05-30,home,2.94,False,True,MLS
2024-05-30,home,1.68,False,False,MLS
2024-05-30,home,2.78,False,False,MLS
2024-06-09,home,2.56,False,True,MLS
2024-06-16,home,2.22,False,False,MLS
2024-06-16,home,2.24,False,True,MLS
2024-06-16,home,1.93,False,False,MLS
2024-06-20,home,1.95,True,False,MLS
2024-06-23,home,2.33,True,False,MLS
2024-06-23,home,2.53,False,True,MLS
2024-06-30,home,1.75,False,True,MLS
2024-06-30,home,2.77,False,False,MLS
2024-06-30,home,2.14,True,False,MLS
2024-06-30,home,2.79,False,False,MLS
2024-07-04,home,2.83,False,False,MLS
2024-07-04,home,2.37,False,True,MLS
2024-07-04,home,2.31,False,False,MLS
2024-07-05,home,2.61,False,True,MLS
2024-07-07,home,2.63,False,False,MLS
2024-07-07,home,2.96,True,False,MLS
2024-07-08,home,2.37,False,True,MLS
2024-07-14,home,2.81,False,True,MLS
2024-07-14,home,2.06,True,False,MLS
2024-07-18,home,2.93,False,False,MLS
2024-07-21,home,2.86,False,True,MLS
2024-07-21,home,2.24,True,False,MLS
2024-07-21,home,2.47,False,False,MLS
2024-08-25,home,2.24,True,False,MLS
2024-08-25,home,2.89,False,True,MLS
2024-08-29,home,2.33,False,False,MLS
2024-09-01,home,2.27,False,False,MLS
2024-09-01,home,2.63,False,False,MLS
2024-09-01,home,2.22,False,False,MLS
2024-09-01,home,2.37,True,True,MLS
2024-09-15,home,2.13,False,False,MLS
2024-09-19,home,2.0,True,False,MLS
2024-09-19,home,2.29,True,True,MLS
2024-09-19,home,2.12,False,True,MLS
2024-09-21,home,2.09,True,False,MLS
2024-09-22,home,2.79,False,False,MLS
2024-09-22,home,2.29,False,False,MLS
2024-09-22,home,1.89,False,True,MLS
2024-09-29,home,2.13,False,False,MLS
2024-09-29,home,2.57,False,False,MLS
2024-10-03,home,2.05,True,False,MLS
2024-10-03,home,2.18,True,False,MLS
2024-10-06,home,2.41,False,True,MLS
2024-10-06,home,2.45,True,False,MLS
2024-10-06,home,2.62,False,True,MLS
2024-10-06,home,2.98,False,False,MLS
2024-10-19,home,1.97,True,False,MLS
2024-11-02,home,2.79,False,False,MLS
2024-11-02,home,2.38,False,True,MLS
2025-02-23,home,2.79,False,False,MLS
2025-03-02,home,2.72,False,True,MLS
2025-03-02,home,2.91,False,True,MLS
2025-03-09,away,2.8,False,True,MLS
2025-03-09,home,2.2,True,False,MLS
2025-03-16,home,2.72,False,False,MLS
2025-03-22,home,2.33,False,False,MLS
2025-03-22,home,2.23,True,True,MLS
2025-03-29,away,2.89,False,True,MLS
2025-03-30,home,2.68,False,False,MLS
2025-03-30,away,2.99,False,False,MLS
2025-03-30,home,2.47,False,False,MLS
2025-04-13,home,2.75,False,True,MLS
2025-04-13,home,1.7,False,True,MLS
2025-04-19,home,2.4,True,False,MLS
2025-04-20,home,2.1,True,False,MLS
2025-04-20,home,2.85,False,False,MLS
2025-04-20,home,1.83,False,False,MLS
2025-05-04,home,2.42,False,True,MLS
2025-05-11,home,2.79,False,False,MLS
2025-05-25,home,2.55,False,False,MLS
2025-05-25,home,2.28,False,False,MLS
2025-05-25,home,2.45,False,False,MLS
2025-05-25,home,2.08,True,True,MLS
2025-05-26,home,2.88,False,True,MLS
2025-05-29,home,2.91,False,True,MLS
2025-05-29,home,2.63,False,False,MLS
2025-05-29,home,2.23,True,False,MLS
2025-06-08,home,2.74,False,False,MLS
2025-06-14,home,2.38,True,False,MLS
2025-06-15,home,2.14,False,True,MLS
2025-06-15,home,2.24,False,True,MLS
2025-06-26,home,2.94,False,False,MLS
2025-06-26,home,2.57,True,False,MLS
2025-07-05,home,2.83,False,False,MLS
2025-07-05,home,2.28,False,True,MLS
2025-07-06,home,2.08,True,True,MLS
2025-07-13,away,2.79,False,False,MLS
2025-07-13,home,2.41,False,False,MLS
2025-07-17,home,2.38,True,False,MLS
2025-07-17,home,2.75,False,True,MLS
2025-07-20,home,2.96,False,False,MLS
2025-07-20,home,2.51,False,False,MLS
2025-07-20,home,2.31,False,True,MLS
2025-07-26,home,2.29,False,False,MLS
2025-07-26,home,2.71,False,False,MLS
2025-07-27,home,2.42,False,False,MLS
2025-07-27,home,2.74,False,False,MLS
2025-07-27,home,1.87,False,True,MLS
2025-08-10,away,2.97,False,False,MLS
2025-08-17,home,3.0,False,True,MLS
2025-08-17,home,2.73,False,False,MLS
2025-08-17,home,2.44,False,True,MLS
2025-08-24,home,2.89,False,True,MLS
2025-08-24,home,1.79,False,True,MLS
2025-08-24,home,2.1,True,False,MLS
2025-08-24,home,2.36,False,False,MLS
2025-08-24,home,2.59,True,True,MLS
2025-08-31,home,2.15,False,True,MLS
2025-09-14,home,2.67,False,False,MLS
2025-09-14,home,2.75,False,True,MLS
2025-09-14,home,2.65,False,True,MLS
2025-09-14,home,2.72,False,True,MLS
2025-09-20,home,2.6,False,False,MLS
2025-09-21,home,2.18,False,True,MLS
2025-09-21,home,2.25,False,False,MLS
2025-09-21,home,2.77,False,False,MLS
2025-09-25,home,2.4,False,False,MLS
2025-09-28,away,2.93,False,False,MLS
2025-10-05,home,2.78,False,False,MLS
2025-10-12,home,2.5,False,False,MLS
2025-10-12,home,2.49,False,True,MLS
2025-10-18,home,3.0,False,False,MLS
2025-10-19,home,2.56,False,True,MLS
2025-10-19,home,2.91,False,False,MLS
2025-11-30,home,2.69,False,False,MLS
2019-01-14,Player2,1.37,False,True,TENNIS_ATP
2019-02-08,Player2,1.44,False,True,TENNIS_ATP
2019-07-15,Player2,1.29,False,False,TENNIS_ATP
2019-07-15,Player2,1.65,False,True,TENNIS_ATP
2019-07-16,Player2,1.42,False,False,TENNIS_ATP
2019-07-18,Player2,2.5,False,False,TENNIS_ATP
2019-07-19,Player2,1.91,False,False,TENNIS_ATP
2019-07-20,Player2,1.57,False,False,TENNIS_ATP
2019-07-28,Player2,1.83,False,False,TENNIS_ATP
2019-08-01,Player2,1.98,False,False,TENNIS_ATP
2019-09-03,Player2,1.87,False,False,TENNIS_ATP
2020-01-16,Player1,1.56,False,True,TENNIS_ATP
2020-01-21,Player2,1.52,False,True,TENNIS_ATP
2020-02-13,Player2,1.72,False,True,TENNIS_ATP
2020-02-14,Player2,2.09,False,False,TENNIS_ATP
2020-02-19,Player2,1.5,False,False,TENNIS_ATP
2020-02-22,Player2,1.72,False,False,TENNIS_ATP
2020-08-22,Player1,1.62,False,True,TENNIS_ATP
2020-08-23,Player1,1.56,False,True,TENNIS_ATP
2020-08-23,Player1,2.25,False,False,TENNIS_ATP
2020-08-24,Player1,1.66,False,False,TENNIS_ATP
2020-08-24,Player2,1.31,False,True,TENNIS_ATP
2020-08-25,Player2,2.0,False,True,TENNIS_ATP
2020-08-31,Player2,1.64,False,True,TENNIS_ATP
2020-09-08,Player2,1.49,False,True,TENNIS_ATP
2020-09-09,Player2,1.29,False,True,TENNIS_ATP
2020-09-09,Player1,1.83,False,True,TENNIS_ATP
2020-09-10,Player2,1.42,False,True,TENNIS_ATP
2020-09-14,Player2,1.38,False,True,TENNIS_ATP
2020-09-14,Player2,1.29,False,True,TENNIS_ATP
2020-09-15,Player1,1.36,False,True,TENNIS_ATP
2020-09-17,Player1,2.08,False,True,TENNIS_ATP
2020-09-18,Player2,1.44,False,False,TENNIS_ATP
2020-09-22,Player1,1.85,False,True,TENNIS_ATP
2020-09-22,Player2,1.69,False,False,TENNIS_ATP
2020-09-27,Player1,1.71,False,True,TENNIS_ATP
2020-09-27,Player2,2.0,False,True,TENNIS_ATP
2020-09-27,Player1,1.45,False,True,TENNIS_ATP
2020-09-28,Player2,1.53,False,True,TENNIS_ATP
2020-09-28,Player1,1.47,False,True,TENNIS_ATP
2020-09-29,Player2,1.44,False,True,TENNIS_ATP
2020-09-30,Player1,1.34,False,True,TENNIS_ATP
2020-09-30,Player2,1.73,False,True,TENNIS_ATP
2020-10-12,Player1,2.34,False,True,TENNIS_ATP
2020-10-14,Player1,1.65,False,True,TENNIS_ATP
