market,predicted_prob,market_prob,odds,actual
EPL,0.3263861086477647,0.3075836183409657,3.04,0
EPL,0.2472273882001546,0.2615283171990029,3.66,0
EPL,0.4263865031520806,0.4308880644600313,2.38,1
EPL,0.2016132978438553,0.2671306653409561,3.58,0
EPL,0.204255302498138,0.2628221062225536,3.7,0
EPL,0.5941313996580067,0.4700472284364901,2.11,1
EPL,0.334950854531258,0.3325942350332594,2.86,0
EPL,0.267043148063973,0.2793791574279379,3.58,0
EPL,0.3980059974047689,0.3880266075388026,2.54,1
EPL,0.3510748407428309,0.4256372491833878,2.27,1
EPL,0.3036533927663662,0.3068857909472702,3.4,0
EPL,0.3452717664908028,0.267476959869342,3.47,0
EPL,0.3465211746160399,0.4509682158356605,2.04,1
EPL,0.2523255567694241,0.2725908157001068,3.71,0
EPL,0.401153268614536,0.2764409684642326,3.79,0
EPL,0.2265591341169366,0.2038090547600592,4.84,0
EPL,0.228924773172296,0.231887261829141,4.16,0
EPL,0.5445160927107674,0.5643036834107998,1.74,1
EPL,0.5110577601320618,0.5812369548500494,1.63,0
EPL,0.2122887291390363,0.2399209051960892,4.05,0
EPL,0.2766535107289018,0.1788421399538613,6.06,1
EPL,0.6854271048367288,0.7561889726772335,1.27,0
EPL,0.2064844354052558,0.1690613127822584,6.08,1
EPL,0.1080884597580153,0.0747497145405081,13.48,0
EPL,0.3794299922687139,0.4126611957796013,2.56,1
EPL,0.2966205229881242,0.309495896834701,3.17,0
EPL,0.3239494847431619,0.2778429073856975,3.17,0
EPL,0.5055832615592154,0.6072250840607557,1.63,0
EPL,0.2560485365911478,0.232769615556623,4.11,1
EPL,0.2383682018496368,0.1600053003826214,6.04,0
EPL,0.7071949157949629,0.6678052471127528,1.41,1
EPL,0.1733042549260926,0.2006163911079463,4.98,0
EPL,0.1195008292789446,0.1315783617793008,8.73,0
EPL,0.2654934814852774,0.2820636187685208,3.15,0
EPL,0.2695472753706214,0.2930093711386425,3.34,1
EPL,0.4649592431441011,0.4249270100928366,2.46,0
EPL,0.3573301272710273,0.3642441453739662,2.84,0
EPL,0.2518612282083694,0.2807497854028565,3.61,1
EPL,0.3908086445206032,0.3550060692231773,2.54,0
EPL,0.2677454620514097,0.2188090535798013,4.74,1
EPL,0.2316926717407219,0.2222901067049345,4.15,0
EPL,0.5005618662078684,0.558900839715264,1.75,0
EPL,0.2521965333030351,0.1933943970433909,4.92,0
EPL,0.2547851882537568,0.2568440023725875,3.76,0
EPL,0.4930182784432081,0.5497616005840216,1.8,1
EPL,0.4063758708695161,0.3916150404080801,2.48,1
EPL,0.2923676143057675,0.2905156086113354,3.33,0
EPL,0.3012565148247163,0.3178693509805845,3.14,0
EPL,0.3485103197589094,0.342021170361494,2.79,0
EPL,0.2905666167606253,0.3009786299181147,3.29,1
EPL,0.3609230634804652,0.3570001997203915,2.79,0
EPL,0.46414562444478,0.3899847397275759,2.67,0
EPL,0.2406195814130579,0.2837280280336856,3.42,1
