market,predicted_prob,odds,actual
MLS,0.5989531065866802,1.65,0
MLS,0.2144449727458828,4.31,1
MLS,0.1866019206674369,5.34,0
MLS,0.6792964368943077,1.36,1
MLS,0.1857139674901033,5.54,0
MLS,0.1349895956155889,9.26,0
MLS,0.49394748506866,1.95,1
MLS,0.2618376773212648,3.68,0
MLS,0.2442148376100751,4.16,0
MLS,0.3783680357897207,2.52,0
MLS,0.3022620861432198,3.14,1
MLS,0.3193698780670594,3.22,0
MLS,0.3697030714831659,2.79,1
MLS,0.2551520509781287,3.5,0
MLS,0.3751448775387054,2.63,0
MLS,0.5347162972100238,1.74,1
MLS,0.2715127045254176,3.69,0
MLS,0.1937709982645586,5.59,0
MLS,0.4603582998895991,2.35,0
MLS,0.2432407397221799,3.62,0
MLS,0.296400960388221,3.09,1
MLS,0.3756555287997292,2.88,1
MLS,0.2820434605980503,3.34,0
MLS,0.3423010106022204,2.64,0
MLS,0.3731621163382908,2.72,0
MLS,0.2898164700326716,3.29,1
MLS,0.3370214136290375,2.83,0
MLS,0.5143496221849181,2.14,1
MLS,0.2334796705128668,3.86,0
MLS,0.2521707073022151,3.43,0
MLS,0.3946312276384545,2.3,1
MLS,0.2529660523358857,3.54,0
MLS,0.3524027200256597,3.26,0
MLS,0.4501463348689246,2.03,1
MLS,0.2569079706469694,3.75,0
MLS,0.2929456944841059,3.77,0
MLS,0.6147677646654087,1.52,1
MLS,0.216242627065478,4.54,0
MLS,0.1689896082691132,6.7,0
MLS,0.4536856463787106,2.28,1
MLS,0.2454769389621569,3.75,0
MLS,0.3008374146591324,3.13,0
MLS,0.5930883105590047,1.47,0
MLS,0.2189643527138962,4.86,1
MLS,0.1879473367270991,7.26,0
MLS,0.4735640234440902,1.94,0
MLS,0.2826244400365311,3.48,0
MLS,0.2438115365193786,4.5,1
MLS,0.489482664778794,1.95,0
MLS,0.260376597842432,3.69,0
MLS,0.250140737378774,4.14,1
MLS,0.5139937995250989,1.85,0
MLS,0.2625276773009745,3.77,1
MLS,0.2234785231739266,4.54,0
MLS,0.6116819609621275,1.62,1
MLS,0.2188116069977004,4.2,0
MLS,0.1695064320401721,5.91,0
MLS,0.4759424361159833,2.05,0
MLS,0.2546205838876191,3.62,1
MLS,0.2694369799963976,3.85,0
MLS,0.459703912670748,2.1,1
MLS,0.28055027797784,3.55,0
MLS,0.259745809351412,3.73,0
MLS,0.5486623379609822,1.68,1
MLS,0.2425792472898369,4.03,0
MLS,0.2087584147491809,5.52,0
MLS,0.5604338618214503,1.56,0
MLS,0.2379919434436957,4.27,1
MLS,0.201574194734854,6.62,0
MLS,0.5791939500866493,1.8,1
MLS,0.2282187451290641,3.78,0
MLS,0.1925873047842865,4.85,0
MLS,0.5057962289042847,1.96,1
MLS,0.2648643190608193,3.54,0
MLS,0.2293394520348959,4.35,0
MLS,0.5246085582639618,2.04,0
MLS,0.2416810211711211,3.72,0
MLS,0.2337104205649171,3.76,1
MLS,0.56272378113408,1.76,0
MLS,0.2211560660334943,3.92,0
MLS,0.2161201528324257,4.97,1
MLS,0.4939312759402928,2.12,0
MLS,0.2657254982002197,3.33,0
MLS,0.2403432258594874,3.94,1
MLS,0.4268572785041962,2.42,1
MLS,0.2687937156794006,3.57,0
MLS,0.3043490058164031,3.03,0
MLS,0.604532794440707,1.51,1
MLS,0.2214511951166358,4.66,0
MLS,0.1740160104426572,6.85,0
MLS,0.5038116777479102,1.88,0
MLS,0.2536594709397578,3.78,0
MLS,0.2425288513123319,4.49,1
MLS,0.500105705418989,1.85,1
MLS,0.2693365171529002,3.42,0
MLS,0.2305577774281107,5.16,0
MLS,0.5718282883189104,1.65,0
MLS,0.2171843651458842,4.18,0
MLS,0.2109873465352053,5.53,1
MLS,0.6343685090471155,1.65,1
MLS,0.2096878109252405,4.15,0
MLS,0.1559436800276439,5.64,0
MLS,0.563570383947716,1.68,0
MLS,0.2398468630328961,3.91,1
MLS,0.1965827530193878,5.78,0
MLS,0.418390618639214,2.6,0
MLS,0.27027789545763,3.49,0
MLS,0.3113314859031559,2.83,1
MLS,0.5815534556650865,1.49,1
MLS,0.2423607370514507,4.33,0
MLS,0.1760858072834627,8.06,0
MLS,0.5879638485245886,1.61,0
MLS,0.2344783712198539,4.16,1
MLS,0.1775577802555575,6.15,0
MLS,0.6053372312326456,1.78,0
MLS,0.223227401378393,3.78,1
MLS,0.1714353673889614,5.03,0
MLS,0.5240333268822659,1.64,0
MLS,0.2304578091848843,4.45,0
MLS,0.2455088639328497,5.26,1
MLS,0.6144312277110043,1.55,1
MLS,0.207762655071,4.53,0
MLS,0.1778061172179956,6.29,0
MLS,0.5024856632701442,1.75,1
MLS,0.2588959555938365,3.77,0
MLS,0.2386183811360192,5.29,0
MLS,0.4308574396683501,2.33,0
MLS,0.2944959796606382,3.23,0
MLS,0.2746465806710116,3.5,1
MLS,0.5689318135055296,1.66,0
MLS,0.2349146387303474,4.15,0
MLS,0.196153547764123,5.53,1
MLS,0.5194794240560922,1.85,0
MLS,0.2515075735897483,3.7,0
MLS,0.2290130023541594,4.7,1
MLS,0.3588680079973145,2.91,1
MLS,0.263189546917456,3.49,0
MLS,0.3779424450852295,2.54,0
MLS,0.5078748705186301,1.91,1
MLS,0.2470126305916764,3.73,0
MLS,0.2451124988896934,4.3,0
MLS,0.5027364917048194,1.97,1
MLS,0.2441413123289207,3.84,0
MLS,0.2531221959662598,3.91,0
MLS,0.3662146756226125,3.28,0
MLS,0.2712866482355662,3.45,0
MLS,0.3624986761418212,2.33,1
MLS,0.5834258891338407,2.09,0
MLS,0.232245734376802,3.36,1
MLS,0.1843283764893572,4.01,0
MLS,0.4290075677621381,2.27,1
MLS,0.2871942699883996,3.26,0
MLS,0.2837981622494622,3.61,0
MLS,0.3434909883106704,3.45,1
MLS,0.2620663757386434,3.65,0
MLS,0.3944426359506862,2.17,0
MLS,0.556723606457195,1.83,1
MLS,0.2152106899771636,4.14,0
MLS,0.2280657035656413,4.19,0
MLS,0.449940964824318,2.32,0
MLS,0.2578443597244278,3.43,0
MLS,0.2922146754512543,3.31,1
MLS,0.4927078512063753,1.79,1
MLS,0.2614546214928192,3.88,0
MLS,0.2458375273008055,4.81,0
MLS,0.6482806680048699,1.42,1
MLS,0.196005654409497,5.14,0
MLS,0.1557136775856329,8.01,0
MLS,0.4313825641926783,2.4,1
MLS,0.3027640666528188,3.22,0
MLS,0.2658533691545028,3.36,0
MLS,0.4867069861227027,2.15,0
MLS,0.2477961091042714,3.59,0
MLS,0.2654969047730258,3.56,1
MLS,0.5178766205164076,1.97,0
MLS,0.2461685979767404,3.77,0
MLS,0.235954781506852,3.96,1
MLS,0.4312813092675374,2.24,0
MLS,0.2665290301218729,3.43,1
MLS,0.3021896606105896,3.48,0
MLS,0.5708530264203198,1.49,1
MLS,0.2262323009966613,4.87,0
MLS,0.2029146725830189,6.74,0
MLS,0.3800702632679246,2.32,1
MLS,0.2731215018634804,3.44,0
MLS,0.3468082348685948,3.3,0
MLS,0.5848178646868409,1.72,0
MLS,0.2175785875091513,4.23,1
MLS,0.1976035478040077,4.82,0
MLS,0.5349507932819806,1.68,0
MLS,0.2341530676918317,4.16,0
MLS,0.2308961390261875,5.33,1
MLS,0.6366762905921031,1.49,0
MLS,0.2027636565007937,4.59,1
MLS,0.1605600529071031,7.28,0
MLS,0.4884793451120449,2.01,1
MLS,0.2539625845810355,3.8,0
MLS,0.2575580703069196,3.77,0
MLS,0.4887643651401477,1.75,1
MLS,0.2669275294613508,3.83,0
MLS,0.2443081053985014,5.24,0
MLS,0.503129399430958,1.72,1
MLS,0.2644563134199412,3.85,0
MLS,0.2324142871491007,5.43,0
MLS,0.4757321972933302,2.4,1
MLS,0.2448882277493721,3.55,0
MLS,0.2793795749572976,3.01,0
MLS,0.5167028869046378,1.85,0
MLS,0.2514179602659604,3.8,1
MLS,0.2318791528294017,4.52,0
MLS,0.5073229510296607,2.19,0
MLS,0.2547583614734008,3.35,1
MLS,0.2379186874969385,3.71,0
MLS,0.4578364345185836,2.22,1
MLS,0.2557340381222652,3.58,0
MLS,0.2864295273591511,3.39,0
MLS,0.492766630361418,2.41,0
MLS,0.2476647942080655,3.59,0
MLS,0.2595685754305165,3.02,1
MLS,0.6362788823165115,1.36,1
MLS,0.2117932780126217,5.35,0
MLS,0.1519278396708668,9.51,0
MLS,0.5136547210612206,1.8,1
MLS,0.2457217292114247,3.95,0
MLS,0.2406235497273545,4.62,0
MLS,0.489139048537538,1.88,1
MLS,0.268822460966876,3.67,0
MLS,0.2420384904955859,4.54,0
MLS,0.4385598075520649,2.28,1
MLS,0.279829391135023,3.41,0
MLS,0.2816108013129121,3.42,0
MLS,0.5946488851746247,1.56,0
MLS,0.2394970155256393,4.21,0
MLS,0.1658540992997359,6.77,1
MLS,0.5180784927913071,1.89,1
MLS,0.2390333489445973,3.92,0
MLS,0.2428881582640955,4.16,0
MLS,0.371244314095083,2.46,0
MLS,0.2541194493467375,3.58,0
MLS,0.3746362365581794,2.95,1
MLS,0.4910858507184953,2.11,0
MLS,0.2308593056367079,3.77,0
MLS,0.2780548436447966,3.5,1
MLS,0.443014743546066,1.85,1
MLS,0.2571380091359568,3.75,0
MLS,0.2998472473179771,4.61,0
MLS,0.5053105059517231,2.14,1
MLS,0.2479500117601868,3.49,0
MLS,0.2467394822880901,3.68,0
MLS,0.5586156110181892,1.72,1
MLS,0.2389649695795639,4.02,0
MLS,0.2024194194022468,5.12,0
MLS,0.5456722917533244,1.64,0
MLS,0.2479651072445447,4.03,0
MLS,0.2063626010021308,6.0,1
MLS,0.5678801298525312,1.79,1
MLS,0.2320664888622842,3.93,0
MLS,0.2000533812851845,4.69,0
MLS,0.3817460802539508,2.76,1
MLS,0.3010410002537989,3.22,0
MLS,0.3172129194922503,2.85,0
MLS,0.4593513691597148,2.4,1
MLS,0.2447125898077292,3.55,0
MLS,0.2959360410325559,3.06,0
MLS,0.4894399422145191,2.24,1
MLS,0.2523046273879499,3.63,0
MLS,0.2582554303975309,3.31,0
MLS,0.4205939537190948,2.01,0
MLS,0.2818393437746537,3.38,0
MLS,0.2975667025062514,4.32,1
MLS,0.4713423457676734,2.18,1
MLS,0.2369952165079598,3.72,0
MLS,0.2916624377243667,3.36,0
MLS,0.5833342813637821,1.69,0
MLS,0.2369650726312502,3.98,1
MLS,0.1797006460049676,5.48,0
MLS,0.4750348928754437,1.83,1
MLS,0.2458143167387039,4.03,0
MLS,0.2791507903858524,4.32,0
MLS,0.5055461013497374,1.93,0
MLS,0.2416642674039738,3.72,1
MLS,0.2527896312462888,4.2,0
MLS,0.5402029745977124,1.61,1
MLS,0.228097613322261,4.36,0
MLS,0.2316994120800266,5.69,0
MLS,0.5250238443689931,1.6,1
MLS,0.2436635285549055,4.47,0
MLS,0.2313126270761013,5.64,0
MLS,0.5353567985405492,1.81,1
MLS,0.2497096684386491,3.97,0
MLS,0.2149335330208016,4.54,0
MLS,0.561987396503168,1.71,1
MLS,0.2222279635898555,4.12,0
MLS,0.2157846399069765,5.05,0
MLS,0.6455331637352424,1.4,1
MLS,0.2069858154592054,5.03,0
MLS,0.1474810208055522,8.97,0
MLS,0.52072362623328,2.06,1
MLS,0.2419845341719546,3.74,0
MLS,0.2372918395947654,3.68,0
MLS,0.4055904466525179,2.34,0
MLS,0.2612990853996389,3.6,1
MLS,0.3331104679478431,3.12,0
MLS,0.4188447271302397,2.32,1
MLS,0.258550696398626,3.56,0
MLS,0.3226045764711342,3.19,0
MLS,0.4474448682825586,2.32,1
MLS,0.2616965420977804,3.5,0
MLS,0.290858589619661,3.25,0
MLS,0.6096770961950986,1.46,1
MLS,0.2167810003905587,4.93,0
MLS,0.1735419034143427,7.19,0
MLS,0.4370810907778156,2.45,1
MLS,0.2752278364761228,3.35,0
MLS,0.2876910727460616,3.14,0
MLS,0.4915857479138307,2.34,0
MLS,0.2434299065480855,3.54,1
MLS,0.2649843455380838,3.18,0
MLS,0.5665788205194981,1.8,1
MLS,0.2478836740641371,3.74,0
MLS,0.1855375054163648,4.95,0
MLS,0.5209067188038269,1.76,1
MLS,0.2337122731643911,4.15,0
MLS,0.2453810080317819,4.63,0
MLS,0.5937643299395178,1.5,0
MLS,0.2245580531921898,4.71,1
MLS,0.1816776168682923,6.89,0
MLS,0.4682324950798953,2.06,1
MLS,0.2515995150821536,3.79,0
MLS,0.280167989837951,3.62,0
MLS,0.4485623278192912,2.02,1
MLS,0.2542743325325363,3.6,0
MLS,0.2971633396481725,3.96,0
MLS,0.5006469751046337,1.85,1
MLS,0.2380789951998736,3.89,0
MLS,0.2612740296954927,4.4,0
MLS,0.5265970646186813,2.07,0
MLS,0.2415554309893249,3.73,0
MLS,0.2318475043919937,3.64,1
MLS,0.4761295468355372,2.1,0
MLS,0.2481735028657581,3.58,1
MLS,0.2756969502987046,3.7,0
MLS,0.6169297210274836,1.39,1
MLS,0.2091369542561525,5.29,0
MLS,0.1739333247163639,8.54,0
MLS,0.3740988507226689,2.81,0
MLS,0.3006107933884449,3.22,1
MLS,0.3252903558888861,2.79,0
MLS,0.3972492441830406,2.72,1
MLS,0.2871181866376717,3.26,0
MLS,0.3156325691792876,2.85,0
MLS,0.5698067728183154,1.72,1
MLS,0.2286770961827522,4.12,0
MLS,0.2015161309989325,4.97,0
MLS,0.4086843598372156,2.54,0
MLS,0.2735249708855095,3.41,1
MLS,0.3177906692772748,2.95,0
MLS,0.4895224057514272,2.86,0
MLS,0.2503533827867311,3.31,1
MLS,0.2601242114618416,2.68,0
MLS,0.4031325813250061,2.31,0
MLS,0.2627063993350473,3.5,0
MLS,0.3341610193399464,3.27,1
MLS,0.4556207776100491,2.82,1
MLS,0.2557148292070828,3.35,0
MLS,0.288664393182868,2.69,0
MLS,0.3673606197567457,3.18,1
MLS,0.249911833433306,3.72,0
MLS,0.3827275468099481,2.26,0
MLS,0.4278771238231581,1.99,0
MLS,0.2814211723561999,3.41,0
MLS,0.290701703820642,4.38,1
MLS,0.6303647748755676,1.56,0
MLS,0.2124577359676305,4.3,1
MLS,0.1571774891568018,6.6,0
MLS,0.57232121818382,1.6,1
MLS,0.2278770140590732,4.37,0
MLS,0.1998017677571067,5.87,0
MLS,0.4156507194979317,2.21,0
MLS,0.2698863513191471,3.59,1
MLS,0.3144629291829212,3.4,0
MLS,0.5711877422847926,1.96,0
MLS,0.2233430983438367,3.68,0
MLS,0.2054691593713706,4.11,1
MLS,0.5532590930315902,1.5,1
MLS,0.2365347594339291,4.65,0
MLS,0.2102061475344806,7.11,0
MLS,0.5066632671008581,1.77,1
MLS,0.2469712263044395,3.99,0
MLS,0.2463655065947023,4.8,0
MLS,0.5531584327069955,1.66,1
MLS,0.2246002360452668,4.32,0
MLS,0.2222413312477376,5.22,0
MLS,0.4153818857986467,2.5,0
MLS,0.2638064063707762,3.49,1
MLS,0.320811707830577,2.96,0
MLS,0.5600647769375123,1.52,1
MLS,0.2208323069053452,4.56,0
MLS,0.2191029161571424,6.77,0
MLS,0.4108249014186755,3.73,0
MLS,0.2674182928041488,3.24,0
MLS,0.3217568057771756,2.23,1
MLS,0.5216052506656504,1.61,1
MLS,0.2564921594669205,4.26,0
MLS,0.221902589867429,5.91,0
MLS,0.4426357492367367,2.2,0
MLS,0.2637114140615164,3.61,1
MLS,0.2936528367017468,3.42,0
MLS,0.6654017728455383,1.31,1
MLS,0.1753926558272892,6.22,0
MLS,0.1592055713271725,10.05,0
MLS,0.5134544128360402,2.1,0
MLS,0.2426381269245677,3.65,0
MLS,0.243907460239392,3.63,1
MLS,0.517928980633356,1.56,1
MLS,0.2378089177640852,4.52,0
MLS,0.2442621016025586,6.12,0
MLS,0.5083388881676024,2.06,1
MLS,0.2508124310545965,3.59,0
MLS,0.240848680777801,3.84,0
MLS,0.5219068880188154,1.78,1
MLS,0.2455584962894724,3.91,0
MLS,0.2325346156917122,4.81,0
MLS,0.5471970760244548,1.65,0
MLS,0.2441532623632865,4.12,1
MLS,0.2086496616122586,5.68,0
MLS,0.5559205744330565,1.83,0
MLS,0.2225716230945488,4.07,0
MLS,0.2215078024723946,4.32,1
MLS,0.4218120258772234,2.67,1
MLS,0.2961219974144415,3.16,0
MLS,0.282065976708335,3.0,0
MLS,0.4653955725340556,1.7,1
MLS,0.2592588817437816,3.99,0
MLS,0.2753455457221627,5.35,0
MLS,0.4592926891867565,2.14,1
MLS,0.2550628020225787,3.71,0
MLS,0.2856445087906648,3.46,0
MLS,0.5483330632475734,1.55,1
MLS,0.2394773591276784,4.46,0
MLS,0.2121895776247481,6.51,0
MLS,0.3629993596171821,3.8,0
MLS,0.2412379100714671,3.8,0
MLS,0.3957627303113508,2.01,1
MLS,0.6270722571616023,1.41,1
MLS,0.2095510496288946,5.16,0
MLS,0.1633766932095029,8.08,0
MLS,0.3804711966800758,2.55,0
MLS,0.2891325553978592,3.44,0
MLS,0.3303962479220648,2.92,1
MLS,0.5219499897312821,2.2,0
MLS,0.2503470154801287,3.42,0
MLS,0.2277029947885891,3.57,1
MLS,0.4354198984360041,2.16,0
MLS,0.2596102553621513,3.62,0
MLS,0.3049698462018445,3.5,1
MLS,0.398575544124719,2.8,0
MLS,0.2535309069316663,3.51,0
MLS,0.3478935489436146,2.61,1
MLS,0.5333500075242006,1.62,1
MLS,0.2425183308339914,4.22,0
MLS,0.2241316616418079,5.82,0
MLS,0.4599857144906142,2.59,1
MLS,0.2480278553938952,3.51,0
MLS,0.2919864301154906,2.82,0
MLS,0.5538544944022824,1.98,0
MLS,0.2298260498423753,3.87,1
MLS,0.2163194557553422,3.82,0
MLS,0.5624439794273017,1.74,0
MLS,0.2426601710395583,3.92,1
MLS,0.1948958495331399,5.14,0
MLS,0.529682361329514,1.89,1
MLS,0.2393538666998179,3.86,0
MLS,0.2309637719706681,4.22,0
MLS,0.5171175733863224,1.76,0
MLS,0.230789694631682,4.02,1
MLS,0.2520927319819956,4.76,0
MLS,0.5910279880376264,1.65,1
MLS,0.2327575744674453,4.21,0
MLS,0.1762144374949283,5.54,0
MLS,0.3889116079269783,3.29,0
MLS,0.2529558639096487,3.74,1
MLS,0.3581325281633729,2.21,0
MLS,0.543704466772092,2.01,0
MLS,0.2387847549208927,3.74,0
MLS,0.2175107783070152,3.85,1
MLS,0.5608781305293058,1.61,0
MLS,0.2272203353909864,4.57,0
MLS,0.2119015340797078,5.36,1
MLS,0.5930759850810797,1.57,1
MLS,0.2226980973654619,4.66,0
MLS,0.1842259175534583,5.71,0
MLS,0.4533277656040824,2.71,0
MLS,0.2378151232018975,3.64,0
MLS,0.3088571111940201,2.62,1
MLS,0.5585817261649059,1.88,1
MLS,0.2244123973915868,3.88,0
MLS,0.2170058764435073,4.23,0
MLS,0.3022777204118676,4.12,0
MLS,0.2425715978791594,3.93,0
MLS,0.4551506817089729,1.89,1
MLS,0.4514990410920679,2.56,0
MLS,0.2657205045604958,3.48,0
MLS,0.2827804543474362,2.89,1
MLS,0.6089419075646498,1.41,0
MLS,0.2282264589449389,4.85,1
MLS,0.1628316334904112,9.16,0
MLS,0.6051643636597436,1.48,1
MLS,0.2131528288281598,4.67,0
MLS,0.1816828075120965,7.28,0
MLS,0.3778110378271242,3.0,0
MLS,0.2661242786903889,3.44,0
MLS,0.356064683482487,2.5,1
MLS,0.5036590301189364,1.6,1
MLS,0.2307836654658485,4.59,0
MLS,0.2655573044152151,5.5,0
MLS,0.403344222122307,2.74,0
MLS,0.2780665285651008,3.43,1
MLS,0.3185892493125922,2.72,0
MLS,0.4802833945280789,2.02,0
MLS,0.2545835499362828,3.77,0
MLS,0.2651330555356383,3.77,1
MLS,0.5375551739183734,1.91,1
MLS,0.2573864220989862,3.75,0
MLS,0.2050584039826403,4.26,0
MLS,0.4368388912720782,2.49,1
MLS,0.259089074558388,3.41,0
MLS,0.3040720341695339,3.03,0
MLS,0.5630519993850556,1.6,0
MLS,0.2150230885012184,4.51,1
MLS,0.2219249121137259,5.63,0
MLS,0.5370721517718618,1.83,1
MLS,0.2350055945668104,4.09,0
MLS,0.2279222536613277,4.25,0
MLS,0.6141748973732257,1.57,1
MLS,0.2106776577859342,4.53,0
MLS,0.17514744484084,5.94,0
MLS,0.6038924212356207,1.49,0
MLS,0.2221798360022641,4.72,0
MLS,0.1739277427621151,7.12,1
MLS,0.4598338686139668,2.0,0
MLS,0.2590599858346102,3.79,1
MLS,0.281106145551423,3.85,0
MLS,0.404272590035524,2.71,1
MLS,0.2544548737259466,3.66,0
MLS,0.3412725362385294,2.61,0
MLS,0.5170286636421508,1.91,0
MLS,0.2402106466189869,3.93,1
MLS,0.2427606897388622,4.04,0
MLS,0.4847931448952537,1.84,1
MLS,0.2895659551444436,3.57,0
MLS,0.2256408999603026,4.96,0
MLS,0.5391003369665048,2.05,1
MLS,0.2436783195121904,3.72,0
MLS,0.2172213435213046,3.74,0
MLS,0.4531669793952901,2.57,0
MLS,0.25625918348358,3.56,1
MLS,0.2905738371211299,2.82,0
MLS,0.5672394836171356,1.77,1
MLS,0.2193876644307151,4.08,0
MLS,0.2133728519521492,4.65,0
MLS,0.3824705922503798,3.33,0
MLS,0.2577170152560719,3.62,1
MLS,0.3598123924935483,2.23,0
MLS,0.3907433224830384,2.54,1
MLS,0.2663538508816169,3.48,0
MLS,0.3429028266353445,2.9,0
MLS,0.5206636872513669,2.03,1
MLS,0.2356693559340043,3.73,0
MLS,0.2436669568146287,3.78,0
MLS,0.299002232482922,4.2,0
MLS,0.2498827178022071,3.94,0
MLS,0.4511150497148707,1.88,1
MLS,0.5032656465431301,1.67,1
MLS,0.237467565461399,4.4,0
MLS,0.259266787995471,5.07,0
MLS,0.4403383842707765,2.23,0
MLS,0.2821712671763376,3.51,1
MLS,0.2774903485528858,3.43,0
MLS,0.5144121493033869,1.94,0
MLS,0.2554568487129773,3.77,1
MLS,0.2301310019836358,4.07,0
MLS,0.465842709736339,2.1,1
MLS,0.2602608873553259,3.73,0
MLS,0.2738964029083351,3.55,0
MLS,0.5455068186347309,1.47,1
MLS,0.217575136399936,5.05,0
MLS,0.236918044965333,6.82,0
MLS,0.4541742469087946,1.99,1
MLS,0.2410066450809939,3.78,0
MLS,0.3048191080102114,3.87,0
MLS,0.5293420696996324,2.08,0
MLS,0.2492643518349198,3.52,1
MLS,0.2213935784654477,3.84,0
MLS,0.5738846171999832,1.55,1
MLS,0.244325752418804,4.25,0
MLS,0.1817896303812127,6.87,0
MLS,0.557741830801749,1.62,1
MLS,0.2301689375932805,4.28,0
MLS,0.2120892316049705,5.73,0
MLS,0.5093205678379422,2.29,1
MLS,0.2383590717490515,3.64,0
MLS,0.2523203604130062,3.2,0
MLS,0.6595135560720505,1.48,1
MLS,0.1908918438697676,4.84,0
MLS,0.1495946000581818,6.97,0
MLS,0.623412298705816,1.41,0
MLS,0.2266960130310413,4.85,1
MLS,0.1498916882631426,9.26,0
MLS,0.5333973857361487,1.68,1
MLS,0.2475719957097517,4.05,0
MLS,0.2190306185540995,5.49,0
MLS,0.5081597878707914,1.81,0
MLS,0.238267957498413,4.11,0
MLS,0.2535722546307956,4.39,1
MLS,0.5151925938013221,1.7,1
MLS,0.2632495159684554,4.05,0
MLS,0.2215578902302222,5.23,0
MLS,0.5258439482059176,2.56,0
MLS,0.2147702033775917,3.78,0
MLS,0.2593858484164906,2.7,1
MLS,0.461976378845067,2.21,0
MLS,0.2610341031509899,3.65,0
MLS,0.276989518003943,3.34,1
MLS,0.4950194760090363,2.4,1
MLS,0.2425654666988572,3.62,0
MLS,0.2624150572921064,3.0,0
MLS,0.4647463552867426,2.03,1
MLS,0.2422395825095172,4.01,0
MLS,0.2930140622037401,3.52,0
MLS,0.487448480168235,1.99,1
MLS,0.2488634655971275,3.88,0
MLS,0.2636880542346375,3.77,0
MLS,0.4683199642041546,2.21,0
MLS,0.2387049984416555,3.74,1
MLS,0.2929750373541899,3.27,0
MLS,0.3734307192180183,2.76,0
MLS,0.2588942059552387,3.62,0
MLS,0.3676750748267429,2.58,1
MLS,0.4549663849316522,2.16,1
MLS,0.2740193398876089,3.44,0
MLS,0.2710142751807389,3.69,0
MLS,0.4869147092240289,1.88,0
MLS,0.2733728123414531,3.66,0
MLS,0.2397124784345179,4.59,1
MLS,0.4971097220153062,2.07,1
MLS,0.2587737247049658,3.71,0
MLS,0.2441165532797281,3.67,0
MLS,0.5300555237947564,1.71,0
MLS,0.2494583616214942,4.16,1
MLS,0.2204861145837493,5.02,0
MLS,0.5455244565533041,1.67,1
MLS,0.2202351599834423,4.43,0
MLS,0.2342403834632536,4.98,0
MLS,0.7243401600633769,1.21,1
MLS,0.1601713388083754,7.98,0
MLS,0.1154885011282476,13.13,0
MLS,0.5038720572995904,1.6,1
MLS,0.223798861669275,4.59,0
MLS,0.2723290810311344,5.49,0
MLS,0.435507350328815,3.18,1
MLS,0.2419037997738256,3.69,0
MLS,0.3225888498973594,2.27,0
MLS,0.5874007498778835,1.67,0
MLS,0.2312160048939466,4.18,1
MLS,0.18138324522817,5.39,0
MLS,0.6441785561369234,1.38,1
MLS,0.1986853245025272,5.39,0
MLS,0.1571361193605493,8.77,0
MLS,0.512745955703988,1.87,1
MLS,0.2625217964481048,3.84,0
MLS,0.2247322478479071,4.37,0
MLS,0.4027666107758013,2.49,0
MLS,0.2757341598767973,3.49,1
MLS,0.3214992293474014,2.97,0
MLS,0.6013363049297661,1.43,1
MLS,0.2278852563256151,4.9,0
MLS,0.1707784387446187,8.07,0
MLS,0.5637533489618742,2.02,0
MLS,0.2191302499785575,3.8,1
MLS,0.2171164010595682,3.75,0
MLS,0.4591719295078002,2.31,1
MLS,0.2617861664209998,3.54,0
MLS,0.2790419040711999,3.23,0
MLS,0.4497089284199616,2.65,0
MLS,0.2534041740435189,3.44,1
MLS,0.2968868975365195,2.8,0
MLS,0.4529893034574833,2.08,1
MLS,0.2508097667881618,3.74,0
MLS,0.2962009297543548,3.62,0
MLS,0.5175126839586648,1.71,0
MLS,0.2358934036018127,4.17,0
MLS,0.2465939124395224,4.96,1
MLS,0.6060952905566303,1.35,0
MLS,0.1999971758544509,5.77,0
MLS,0.1939075335889187,8.89,1
MLS,0.5555003678503753,1.58,1
MLS,0.2496133728067169,4.34,0
MLS,0.1948862593429079,6.2,0
MLS,0.3911067676121924,3.15,0
MLS,0.2508922380749598,3.7,0
MLS,0.3580009943128479,2.29,1
MLS,0.5432998614606307,2.06,0
MLS,0.2404227438211721,3.8,0
MLS,0.2162773947181971,3.61,1
MLS,0.5552461585479868,1.74,0
MLS,0.2408132715082048,3.96,1
MLS,0.2039405699438083,5.04,0
MLS,0.5215712968036191,2.13,0
MLS,0.2352471470000589,3.83,0
MLS,0.2431815561963219,3.4,1
MLS,0.5713749521226023,1.68,1
MLS,0.222287504330995,4.25,0
MLS,0.2063375435464026,5.18,0
MLS,0.4963863142538468,1.93,0
MLS,0.2485393183232751,3.8,1
MLS,0.255074367422878,4.11,0
MLS,0.5787446846009755,1.76,1
MLS,0.236517928066415,4.01,0
MLS,0.1847373873326094,4.85,0
MLS,0.4251267433293486,2.46,1
MLS,0.2642088297687471,3.38,0
MLS,0.3106644269019043,3.11,0
MLS,0.3959425981106816,2.17,0
MLS,0.2541467724587609,3.73,1
MLS,0.3499106294305575,3.39,0
MLS,0.6449397764615702,1.3,1
MLS,0.2039915659528494,6.18,0
MLS,0.1510686575855803,10.72,0
MLS,0.4777113830447175,2.06,0
MLS,0.2411340397649239,3.73,0
MLS,0.2811545771903585,3.7,1
MLS,0.5118048042231553,2.1,0
MLS,0.2353080828936457,3.84,0
MLS,0.2528871128831989,3.47,1
MLS,0.5217747324016838,1.83,1
MLS,0.2425576913889466,3.93,0
MLS,0.2356675762093694,4.44,0
MLS,0.4247777483656224,2.76,0
MLS,0.2540316577701169,3.51,1
