scan_utc,liga,eventos,casas_por_evento,pct_con_sharp,overround,dispersion,premio_mejor,score
2026-09-02T00:47:02.872652+00:00,soccer_france_ligue_two,10,65.2,34.5,90.0,0.0898,0.01036,0.0644,0.803
2026-09-02T00:47:02.872652+00:00,soccer_uefa_europa_league,18,365.1,29.0,100.0,0.0875,0.00873,0.0726,0.784
2026-09-02T00:47:02.872652+00:00,soccer_norway_eliteserien,8,86.2,34.0,100.0,0.0833,0.0086,0.0728,0.784
2026-09-02T00:47:02.872652+00:00,soccer_china_superleague,8,94.7,25.0,100.0,0.0927,0.00959,0.0696,0.761
2026-09-02T00:47:02.872652+00:00,soccer_france_ligue_one,18,174.0,32.5,100.0,0.0696,0.00753,0.0692,0.704
2026-09-02T00:47:02.872652+00:00,soccer_sweden_superettan,8,84.2,22.0,100.0,0.1065,0.01272,0.0589,0.68
2026-09-02T00:47:02.872652+00:00,soccer_brazil_serie_b,13,90.2,22.0,76.9,0.0993,0.0064,0.0538,0.679
2026-09-02T00:47:02.872652+00:00,soccer_japan_j_league,30,9.2,7.0,33.3,0.085,0.00134,0.032,0.667
2026-09-02T00:47:02.872652+00:00,soccer_italy_serie_b,10,108.2,30.0,100.0,0.096,0.00686,0.0657,0.636
2026-09-02T00:47:02.872652+00:00,soccer_russia_premier_league,8,107.3,6.0,100.0,0.0663,0.00504,0.054,0.418
