market,predicted_prob,market_prob,odds,actual
EPL,0.3650891529177001,0.3570001997203915,2.79,0
EPL,0.5428866221820712,0.3899847397275759,2.67,0
EPL,0.1948281959159916,0.2837280280336856,3.42,1
EPL,0.262244826931303,0.3262872322387384,2.81,0
EPL,0.2864422751072779,0.2768647281921618,3.71,1
EPL,0.1978213141826194,0.2768647281921618,3.54,0
EPL,0.515701931590424,0.4462705436156764,2.12,0
EPL,0.0811857370601626,0.147983721790603,6.25,1
EPL,0.1086758179508993,0.202861018621285,4.69,0
EPL,0.8091276485088656,0.6491552595881119,1.53,0
EPL,0.1961009447498687,0.3069752756959114,3.18,1
EPL,0.2430502258124574,0.2949551594789028,3.28,0
EPL,0.560847331391727,0.3980695648251858,2.49,0
EPL,0.4040837316743307,0.6306314678491062,1.47,1
EPL,0.2678727237108791,0.2088629861466057,5.0,0
EPL,0.3280433093019919,0.1605055460042881,6.84,0
EPL,0.6746343765360138,0.8097165991902834,1.19,1
EPL,0.1971597832477661,0.1295546558704453,7.71,0
EPL,0.128195193328534,0.0607287449392712,17.04,0
EPL,0.4624623050293371,0.6049407985513283,1.77,1
EPL,0.2240505654292272,0.2330035133176169,4.15,0
EPL,0.3134822539677762,0.1620556881310547,4.61,0
EPL,0.5662203462371487,0.6372410801431515,1.48,1
EPL,0.233290551391154,0.2157032859776597,4.95,0
EPL,0.2004864881827786,0.1470556338791888,6.77,0
EPL,0.2165768046742532,0.4145983344580315,2.3,0
EPL,0.234084623662652,0.3001386715708449,3.4,0
EPL,0.5493359642762254,0.2852629939711237,3.42,1
EPL,0.6797759245350028,0.7755834829443448,1.3,1
EPL,0.1780443673210464,0.1436265709156194,6.08,0
EPL,0.1421395424699497,0.0807899461400359,10.1,0
EPL,0.284303140603545,0.2716085131026495,3.61,0
EPL,0.2330461801889568,0.2918778051252352,3.44,1
EPL,0.4826479183651327,0.4365136817721152,2.2,0
EPL,0.2797701908888769,0.4385383977203044,2.14,0
EPL,0.264820816075792,0.2927965948851134,3.44,1
EPL,0.4554086227580409,0.2686650073945821,3.78,0
EPL,0.2096068847502694,0.4282562308574414,2.29,1
EPL,0.2004158227355076,0.3008302971360554,3.33,0
EPL,0.5899567150257902,0.270913472006503,3.51,0
EPL,0.7626669994485114,0.5765825202263968,1.65,1
EPL,0.1251899892735381,0.2405986318969408,4.16,0
EPL,0.1113483270531849,0.1828188478766623,5.57,0
EPL,0.6079727576690077,0.7628700986929847,1.3,1
EPL,0.2051641239836291,0.1490530808215524,5.98,0
EPL,0.1868503333895181,0.0880768204854628,10.56,0
EPL,0.3764609352939948,0.6170407424771389,1.63,0
EPL,0.267446418812115,0.2315734853002089,4.21,1
EPL,0.3560924249885867,0.1513857722226521,5.75,0
EPL,0.5692014242624994,0.4677511563848033,2.02,0
EPL,0.1912832674723066,0.271555532456733,3.68,1
EPL,0.2394683539309756,0.2606933111584636,3.91,0
EPL,0.6030120343737875,0.4150831024418394,2.43,1
EPL,0.2022436547480641,0.2889664075996285,3.41,0
EPL,0.194727955650317,0.2959504899585319,3.15,0
EPL,0.1918450484954361,0.4033566287056851,2.47,0
EPL,0.190613514555737,0.273423821139428,3.56,1
EPL,0.6175074908336363,0.3232195501548867,2.98,0
EPL,0.0922063391348062,0.0879719000827322,10.31,0
EPL,0.1342646609724432,0.176263117407144,5.61,0
EPL,0.7733068306194967,0.7357649825101238,1.33,1
EPL,0.4794571469047269,0.4888428148106071,2.05,0
EPL,0.2693243157328173,0.2890548818010546,3.6,1
EPL,0.25121821059525,0.2221023033883382,3.87,0
EPL,0.3656528277239254,0.5184915452358949,1.98,0
EPL,0.3162419526751823,0.2841877857269628,3.43,1
EPL,0.3181052053182358,0.1973206690371422,4.39,0
EPL,0.1630842668214902,0.1319639842431063,8.57,0
EPL,0.2076950097152837,0.2082160945413618,5.25,0
EPL,0.629211826603667,0.6598199212155318,1.39,1
EPL,0.2205839801713823,0.1066269696843135,7.67,0
EPL,0.2476103950913471,0.187935180157873,5.17,0
EPL,0.5318044264261295,0.7054378501578135,1.43,1
EPL,0.7845526780070913,0.576274254078944,1.67,1
EPL,0.1191860376648333,0.2446993691943254,4.22,0
EPL,0.0955047716916334,0.1790263767267307,5.34,0
EPL,0.4036294402198483,0.4685602896129212,2.07,1
EPL,0.2613366488301712,0.2592035644667224,3.68,0
EPL,0.3350335631701548,0.2722361459203564,3.75,0
EPL,0.3106643088788864,0.1985517714937978,4.85,1
EPL,0.2668933001166075,0.2676369084245165,3.58,0
EPL,0.4224421169157407,0.5338113200816859,1.85,0
EPL,0.4242599697124191,0.4047796891362853,2.4,1
EPL,0.2710897108711267,0.2795183526700423,3.38,0
EPL,0.3046501009163901,0.3157019581936724,3.22,0
EPL,0.2948296277242399,0.3682286832304356,2.48,0
EPL,0.2694145627158582,0.3021071240125865,3.25,1
EPL,0.4357555525621572,0.3296641927569778,3.22,0
EPL,0.1549692319820109,0.1054146237476017,8.08,0
EPL,0.2281356110249023,0.1887657215945427,4.72,0
EPL,0.6168924353995833,0.7058196546578555,1.45,1
EPL,0.0336366513806788,0.0647754854368932,14.88,0
EPL,0.0618190824383302,0.1388046116504854,7.43,0
EPL,0.9004819433428994,0.7964199029126214,1.21,1
EPL,0.740697927978737,0.5334535167022159,1.98,0
EPL,0.1348669426690211,0.2689311117259105,3.63,1
EPL,0.1238985914151694,0.1976153715718735,4.13,0
EPL,0.6894172981489395,0.6338177890057111,1.59,1
EPL,0.176720851296161,0.2173896202825824,4.13,0
EPL,0.1338239143790916,0.1487925907117065,6.46,0
EPL,0.7820419275786785,0.6602587977593971,1.43,1
EPL,0.1197896044252879,0.2166702928345693,4.9,0
EPL,0.0973975499909118,0.1230709094060337,8.28,0
EPL,0.3424015438893576,0.4066938261045714,2.38,1
EPL,0.2429161086085862,0.2853991762137343,3.49,0
EPL,0.414681172891722,0.3079069976816944,3.17,0
EPL,0.2530263369374196,0.2928049634744321,3.45,1
EPL,0.2811196745621719,0.2850995696987891,3.65,0
EPL,0.4658538214145827,0.4220954668267787,2.18,0
EPL,0.4133399661507827,0.3710653683764888,2.32,1
EPL,0.1840672704385979,0.282870121400048,3.33,0
EPL,0.4024751932461745,0.346064510223463,3.44,0
EPL,0.7585468945547942,0.8362293657688966,1.17,1
EPL,0.1611207726571427,0.1175789168838691,8.21,0
EPL,0.0803020984076151,0.0461917173472342,20.21,0
EPL,0.6057078041272902,0.5572656406156307,1.68,1
EPL,0.2166995722162429,0.2378572856286228,4.01,0
EPL,0.1775866341695834,0.2048770737557465,5.61,0
EPL,0.4583182003379448,0.7804335742078933,1.28,1
EPL,0.2534541869639727,0.1445247359644246,6.1,0
EPL,0.2882268934468238,0.075041689827682,11.9,0
EPL,0.4911491616990411,0.7818068424803991,1.23,1
EPL,0.2459040377908174,0.1436208125445473,7.15,0
EPL,0.2629455395683729,0.0745723449750534,12.65,0
EPL,0.084454685090187,0.130578289478354,7.52,0
EPL,0.1112509439553041,0.1911400401757511,4.9,0
EPL,0.8033561802290919,0.6782816703458947,1.45,1
EPL,0.1854597773179087,0.2723629219503483,3.74,0
EPL,0.2384325869691073,0.276220753706019,3.75,1
EPL,0.576105772294899,0.4514163243436328,2.05,0
EPL,0.5675183092635626,0.571889436318348,1.78,1
EPL,0.2074305239803618,0.2359737965391241,4.01,0
EPL,0.2250369910287807,0.1921367671425279,4.71,0
EPL,0.2631732986260781,0.4312798442389062,2.3,1
EPL,0.260109011361653,0.3012323835145591,3.22,0
EPL,0.476717158913427,0.2674877722465347,3.63,0
EPL,0.1554871068501303,0.2585050783946356,3.45,0
EPL,0.1678943846582237,0.284883147618578,3.3,0
EPL,0.6765212329982504,0.4566117739867863,2.33,1
EPL,0.6604004884252098,0.8496176720475787,1.16,1
EPL,0.181684617248758,0.1019541206457094,9.0,0
EPL,0.1578743815853523,0.0484282073067119,19.75,0
EPL,0.4086575445899705,0.4877650897226753,2.37,0
EPL,0.3208808128938872,0.300163132137031,3.05,0
EPL,0.2704616256651118,0.2120717781402936,3.66,1
EPL,0.3568569685934145,0.4809516893363913,2.17,0
EPL,0.2402172557482233,0.2797512691555514,3.41,1
EPL,0.4029244040630834,0.2392970415080574,3.71,0
EPL,0.3923973356173864,0.4243829655871933,2.27,1
